"","Time","0ugmL_SIgA","30ugmL_SIgA","300ugmL_SIgA","0ugmL_SD","30ugmL_SD","300ugmL_SD","0_lower","0_upper","30_lower","30_upper","300_lower","300_upper"
"24",98.4845,0.00325,0.00150000000000002,1.38777878078145e-17,0.00170782512765993,0.00270801280154532,0.00170782512765993,0.00154217487234007,0.00495782512765993,-0.0012080128015453,0.00420801280154533,-0.00170782512765992,0.00170782512765994
"25",102.63475,0.0035,0.00125000000000001,-0.000499999999999987,0.00170782512765993,0.00173205080756887,0.00170782512765993,0.00179217487234007,0.00520782512765993,-0.000482050807568857,0.00298205080756889,-0.00220782512765992,0.00120782512765994
"26",106.78425,0.003,0.00175000000000002,-0.000249999999999986,0.00170782512765993,0.003,0.00170782512765993,0.00129217487234007,0.00470782512765993,-0.00124999999999998,0.00475000000000001,-0.00195782512765992,0.00145782512765994
"27",110.93425,0.003,0.00150000000000002,-0.000749999999999987,0.00170782512765993,0.0025,0.00170782512765993,0.00129217487234007,0.00470782512765993,-0.00099999999999998,0.00400000000000001,-0.00245782512765992,0.000957825127659943
"28",115.101166666667,0.00325,0.00150000000000002,1.38777878078145e-17,0.00170782512765993,0.00270801280154532,0.00170782512765993,0.00154217487234007,0.00495782512765993,-0.0012080128015453,0.00420801280154533,-0.00170782512765992,0.00170782512765994
"29",119.251166666667,0.0035,0.000500000000000014,-0.000249999999999986,0.00163299316185545,0.000816496580927727,0.00163299316185545,0.00186700683814456,0.00513299316185545,-0.000316496580927712,0.00131649658092774,-0.00188299316185543,0.00138299316185546
"30",123.400666666667,0.003,0.000250000000000014,-0.000499999999999987,0.00163299316185545,5e-04,0.00163299316185545,0.00136700683814455,0.00463299316185545,-0.000249999999999986,0.000750000000000015,-0.00213299316185543,0.00113299316185546
"31",127.551166666667,0.0035,0.00125000000000001,-0.000249999999999986,0.00216024689946928,0.00149999999999999,0.00216024689946928,0.00133975310053072,0.00566024689946929,-0.000249999999999979,0.00275000000000001,-0.00241024689946927,0.0019102468994693
"32",131.700666666667,0.003,0.000500000000000014,-0.000749999999999987,0.00163299316185545,0.00173205080756887,0.00163299316185545,0.00136700683814455,0.00463299316185545,-0.00123205080756886,0.00223205080756889,-0.00238299316185543,0.000882993161855461
"33",135.867333333333,0.003,0.000750000000000015,-0.000499999999999987,0.00163299316185545,0.00149999999999999,0.00163299316185545,0.00136700683814455,0.00463299316185545,-0.00074999999999998,0.00225000000000001,-0.00213299316185543,0.00113299316185546
"34",140.017333333333,0.003,0.005,-0.000749999999999987,0.00182574185835055,0.00871779788708135,0.00182574185835055,0.00117425814164945,0.00482574185835055,-0.00371779788708135,0.0137177978870814,-0.00257574185835054,0.00107574185835056
"35",144.167333333333,0.003,0.000500000000000014,-0.000999999999999987,0.00163299316185545,0.000999999999999994,0.00163299316185545,0.00136700683814455,0.00463299316185545,-0.00049999999999998,0.00150000000000001,-0.00263299316185543,0.000632993161855461
"36",148.317583333333,0.0035,0.000750000000000015,-0.000499999999999987,0.00170782512765993,0.000999999999999994,0.00170782512765993,0.00179217487234007,0.00520782512765993,-0.000249999999999979,0.00175000000000001,-0.00220782512765991,0.00120782512765994
"37",152.48425,0.00375,0.00275,-0.000249999999999986,0.00191485421551268,0.003,0.00191485421551268,0.00183514578448733,0.00566485421551268,-0.000249999999999992,0.00575,-0.00216485421551266,0.00166485421551269
"38",156.6345,0.00425,0.00125000000000001,1.38777878078145e-17,0.00170782512765993,0.00149999999999999,0.00170782512765993,0.00254217487234007,0.00595782512765994,-0.000249999999999979,0.00275000000000001,-0.00170782512765992,0.00170782512765995
"39",160.784,0.0035,0.000500000000000014,-0.000499999999999987,0.00129099444873581,0.000999999999999994,0.00129099444873581,0.0022090055512642,0.00479099444873581,-0.00049999999999998,0.00150000000000001,-0.00179099444873579,0.00079099444873582
"40",164.93425,0.00375,0.00200000000000002,0.000250000000000014,0.00208166599946613,0.0035,0.00208166599946613,0.00166833400053387,0.00583166599946613,-0.00149999999999998,0.00550000000000001,-0.00183166599946612,0.00233166599946614
"41",169.100916666667,0.004,0.00125000000000001,0.000500000000000014,0.00170782512765993,0.00199999999999999,0.00170782512765993,0.00229217487234007,0.00570782512765994,-0.00074999999999998,0.00325000000000001,-0.00120782512765992,0.00220782512765995
"42",173.250916666667,0.00375,0.00150000000000002,0.000250000000000014,0.00208166599946613,0.00320156211871642,0.00208166599946613,0.00166833400053387,0.00583166599946613,-0.0017015621187164,0.00470156211871644,-0.00183166599946612,0.00233166599946614
"43",177.400916666667,0.0035,0.00200000000000002,1.38777878078145e-17,0.00170782512765993,0.0035,0.00170782512765993,0.00179217487234007,0.00520782512765993,-0.00149999999999998,0.00550000000000001,-0.00170782512765991,0.00170782512765994
"44",181.550916666667,0.00375,0.000500000000000014,0.000500000000000014,0.00208166599946613,5e-04,0.00208166599946613,0.00166833400053387,0.00583166599946613,1.38777878078145e-17,0.00100000000000001,-0.00158166599946611,0.00258166599946614
"45",185.700916666667,0.004,0.000750000000000015,0.000500000000000014,0.00170782512765993,0.000999999999999994,0.00170782512765993,0.00229217487234007,0.00570782512765994,-0.000249999999999979,0.00175000000000001,-0.00120782512765992,0.00220782512765995
"46",189.867583333333,0.00375,0.000500000000000014,0.000250000000000014,0.00129099444873581,5e-04,0.00129099444873581,0.0024590055512642,0.00504099444873581,1.38777878078145e-17,0.00100000000000001,-0.00104099444873579,0.00154099444873582
"47",194.017583333333,0.004,0.00100000000000001,0.000250000000000014,0.00170782512765993,0.00149999999999999,0.00170782512765993,0.00229217487234007,0.00570782512765994,-0.00049999999999998,0.00250000000000001,-0.00145782512765992,0.00195782512765995
"48",198.167333333333,0.00375,0.000500000000000014,0.000250000000000014,0.00170782512765993,0.000999999999999994,0.00170782512765993,0.00204217487234007,0.00545782512765994,-0.00049999999999998,0.00150000000000001,-0.00145782512765992,0.00195782512765995
"49",202.317333333333,0.00375,0.00175000000000002,1.38777878078145e-17,0.00170782512765993,0.00287228132326901,0.00170782512765993,0.00204217487234007,0.00545782512765994,-0.00112228132326899,0.00462228132326903,-0.00170782512765992,0.00170782512765995
"50",206.467333333333,0.00375,0.000500000000000014,1.38777878078145e-17,0.00170782512765993,0.000999999999999994,0.00170782512765993,0.00204217487234007,0.00545782512765994,-0.00049999999999998,0.00150000000000001,-0.00170782512765992,0.00170782512765995
"51",210.63425,0.00425,0.00175000000000002,1.38777878078145e-17,0.00163299316185545,0.003,0.00163299316185545,0.00261700683814455,0.00588299316185546,-0.00124999999999998,0.00475000000000001,-0.00163299316185544,0.00163299316185547
"52",214.78425,0.004,0.00100000000000001,0.000500000000000014,0.00170782512765993,0.00149999999999999,0.00170782512765993,0.00229217487234007,0.00570782512765994,-0.00049999999999998,0.00250000000000001,-0.00120782512765992,0.00220782512765995
"53",218.93425,0.00425,0.00100000000000001,0.000250000000000014,0.00182574185835056,0.00149999999999999,0.00182574185835056,0.00242425814164945,0.00607574185835056,-0.00049999999999998,0.00250000000000001,-0.00157574185835054,0.00207574185835057
"54",223.08425,0.0045,0.000750000000000015,0.000500000000000014,0.00170782512765993,0.0012909944487358,0.00170782512765993,0.00279217487234007,0.00620782512765994,-0.000540994448735787,0.00204099444873582,-0.00120782512765992,0.00220782512765995
"55",227.234,0.00425,0.0055,0.000500000000000014,0.00170782512765993,0.00613731754650732,0.00170782512765993,0.00254217487234007,0.00595782512765994,-0.000637317546507317,0.0116373175465073,-0.00120782512765992,0.00220782512765995
"56",231.400666666667,0.00375,0.00200000000000002,1.38777878078145e-17,0.00170782512765993,0.00270801280154532,0.00170782512765993,0.00204217487234007,0.00545782512765994,-0.0007080128015453,0.00470801280154533,-0.00170782512765992,0.00170782512765995
"57",235.550666666667,0.00425,0.00175000000000002,0.00125000000000001,0.00170782512765993,0.00287228132326901,0.00170782512765993,0.00254217487234007,0.00595782512765994,-0.00112228132326899,0.00462228132326903,-0.00045782512765992,0.00295782512765995
"58",239.700666666667,0.00425,0.00125000000000001,0.000750000000000015,0.00170782512765993,0.00125830573921179,0.00170782512765993,0.00254217487234007,0.00595782512765994,-8.30573921177134e-06,0.0025083057392118,-0.00095782512765992,0.00245782512765995
"59",243.850666666667,0.0045,0.00150000000000002,0.000750000000000015,0.00208166599946613,0.000999999999999994,0.00208166599946613,0.00241833400053387,0.00658166599946614,0.000500000000000021,0.00250000000000001,-0.00133166599946612,0.00283166599946615
"60",248.000916666667,0.00475,0.00150000000000002,0.000750000000000015,0.00129099444873581,0.00125830573921179,0.00129099444873581,0.0034590055512642,0.00604099444873581,0.000241694260788229,0.0027583057392118,-0.000540994448735792,0.00204099444873582
"61",252.167583333333,0.005,0.00175000000000002,0.00100000000000001,0.00170782512765993,0.00173205080756887,0.00170782512765993,0.00329217487234007,0.00670782512765994,1.7949192431143e-05,0.00348205080756889,-0.00070782512765992,0.00270782512765995
